date,state,district,pincode,age_0_5,age_5_17,age_18_greater
01-06-2025,West Bengal,Birbhum,731204,139,65,17
03-09-2025,West Bengal,Birbhum,731101,3,1,0
03-09-2025,West Bengal,Birbhum,731103,7,0,0
03-09-2025,West Bengal,Birbhum,731127,1,2,0
03-09-2025,West Bengal,Birbhum,731133,3,2,0
03-09-2025,West Bengal,Birbhum,731220,15,2,0
03-09-2025,West Bengal,Birbhum,731237,6,0,0
03-09-2025,West Bengal,Birbhum,731242,1,0,0
03-09-2025,West Bengal,Birbhum,731303,7,3,0
02-09-2025,West Bengal,Birbhum,731123,8,1,0
02-09-2025,West Bengal,Birbhum,731127,5,1,0
02-09-2025,West Bengal,Birbhum,731132,2,0,0
02-09-2025,West Bengal,Birbhum,731133,2,1,0
02-09-2025,West Bengal,Birbhum,731204,5,0,0
02-09-2025,West Bengal,Birbhum,731214,1,0,0
02-09-2025,West Bengal,Birbhum,731218,1,0,0
02-09-2025,West Bengal,Birbhum,731245,1,0,0
02-09-2025,West Bengal,Birbhum,731301,0,1,0
02-09-2025,West Bengal,Birbhum,731302,2,0,0
01-09-2025,West Bengal,Birbhum,731123,19,1,0
01-09-2025,West Bengal,Birbhum,731124,8,1,0
01-09-2025,West Bengal,Birbhum,731215,1,0,0
01-09-2025,West Bengal,Birbhum,731216,5,0,0
01-09-2025,West Bengal,Birbhum,731219,10,0,0
01-09-2025,West Bengal,Birbhum,731220,2,0,0
01-09-2025,West Bengal,Birbhum,731224,0,4,0
01-09-2025,West Bengal,Birbhum,731235,3,2,0
01-09-2025,West Bengal,Birbhum,731236,4,2,0
01-09-2025,West Bengal,Birbhum,731245,2,0,0
01-09-2025,West Bengal,Birbhum,731302,1,1,0
06-09-2025,West Bengal,Birbhum,731124,20,1,0
06-09-2025,West Bengal,Birbhum,731215,1,0,0
05-09-2025,West Bengal,Birbhum,731101,1,0,0
05-09-2025,West Bengal,Birbhum,731104,1,0,0
05-09-2025,West Bengal,Birbhum,731236,1,0,0
05-09-2025,West Bengal,Birbhum,731243,5,0,0
04-09-2025,West Bengal,Birbhum,731216,2,0,0
04-09-2025,West Bengal,Birbhum,731236,6,1,0
04-09-2025,West Bengal,Birbhum,731301,1,0,0
04-09-2025,West Bengal,Birbhum,731302,2,0,0
07-09-2025,West Bengal,Birbhum,713129,1,0,0
07-09-2025,West Bengal,Birbhum,731123,3,0,0
07-09-2025,West Bengal,Birbhum,731125,2,0,0
07-09-2025,West Bengal,Birbhum,731234,3,0,0
07-09-2025,West Bengal,Birbhum,731237,2,1,0
09-09-2025,West Bengal,Birbhum,731124,5,0,0
09-09-2025,West Bengal,Birbhum,731130,2,1,0
09-09-2025,West Bengal,Birbhum,731213,8,1,0
09-09-2025,West Bengal,Birbhum,731219,8,5,0
09-09-2025,West Bengal,Birbhum,731221,9,1,0
09-09-2025,West Bengal,Birbhum,731241,1,0,0
09-09-2025,West Bengal,Birbhum,731301,0,0,1
08-09-2025,West Bengal,Birbhum,731101,8,0,0
08-09-2025,West Bengal,Birbhum,731127,3,0,0
08-09-2025,West Bengal,Birbhum,731201,7,0,0
08-09-2025,West Bengal,Birbhum,731214,20,0,0
08-09-2025,West Bengal,Birbhum,731237,17,1,0
08-09-2025,West Bengal,Birbhum,731238,19,2,0
08-09-2025,West Bengal,Birbhum,731244,1,0,0
08-09-2025,West Bengal,Birbhum,731301,1,0,0
08-09-2025,West Bengal,Birbhum,731302,1,0,0
10-09-2025,West Bengal,Birbhum,731123,5,1,0
10-09-2025,West Bengal,Birbhum,731125,0,1,0
10-09-2025,West Bengal,Birbhum,731127,3,2,0
10-09-2025,West Bengal,Birbhum,731213,2,0,0
10-09-2025,West Bengal,Birbhum,731214,10,2,0
10-09-2025,West Bengal,Birbhum,731216,10,2,0
10-09-2025,West Bengal,Birbhum,731224,3,1,0
10-09-2025,West Bengal,Birbhum,731240,2,0,0
10-09-2025,West Bengal,Birbhum,731241,1,1,0
10-09-2025,West Bengal,Birbhum,731245,1,0,0
11-09-2025,West Bengal,Birbhum,731103,2,0,0
11-09-2025,West Bengal,Birbhum,731124,9,1,0
11-09-2025,West Bengal,Birbhum,731126,2,0,0
11-09-2025,West Bengal,Birbhum,731216,5,0,0
11-09-2025,West Bengal,Birbhum,731224,1,1,0
11-09-2025,West Bengal,Birbhum,731237,9,2,0
11-09-2025,West Bengal,Birbhum,731243,8,0,0
11-09-2025,West Bengal,Birbhum,731301,1,0,0
14-09-2025,West Bengal,Birbhum,731216,1,0,0
12-09-2025,West Bengal,Birbhum,731101,1,1,0
12-09-2025,West Bengal,Birbhum,731133,2,1,0
12-09-2025,West Bengal,Birbhum,731216,8,4,0
12-09-2025,West Bengal,Birbhum,731223,1,0,0
12-09-2025,West Bengal,Birbhum,731236,3,0,0
12-09-2025,West Bengal,Birbhum,731302,1,0,0
13-09-2025,West Bengal,Birbhum,731202,1,0,0
13-09-2025,West Bengal,Birbhum,731238,7,0,0
15-09-2025,West Bengal,Birbhum,731216,1,0,0
15-09-2025,West Bengal,Birbhum,731220,1,1,0
15-09-2025,West Bengal,Birbhum,731224,2,1,0
16-09-2025,West Bengal,Birbhum,731102,1,0,0
16-09-2025,West Bengal,Birbhum,731104,3,0,0
16-09-2025,West Bengal,Birbhum,731202,2,0,0
16-09-2025,West Bengal,Birbhum,731204,3,2,0
16-09-2025,West Bengal,Birbhum,731222,14,0,0
16-09-2025,West Bengal,Birbhum,731234,11,0,0
16-09-2025,West Bengal,Birbhum,731236,10,0,0
16-09-2025,West Bengal,Birbhum,731301,2,1,0
19-09-2025,West Bengal,Birbhum,731121,2,0,0
19-09-2025,West Bengal,Birbhum,731124,0,1,0
19-09-2025,West Bengal,Birbhum,731125,3,0,0
19-09-2025,West Bengal,Birbhum,731220,5,0,0
19-09-2025,West Bengal,Birbhum,731233,3,0,0
19-09-2025,West Bengal,Birbhum,731237,11,0,0
19-09-2025,West Bengal,Birbhum,731244,1,1,0
17-09-2025,West Bengal,Birbhum,731121,13,0,0
18-09-2025,West Bengal,Birbhum,731121,3,0,0
18-09-2025,West Bengal,Birbhum,731129,1,0,0
18-09-2025,West Bengal,Birbhum,731220,13,0,0
18-09-2025,West Bengal,Birbhum,731245,2,1,0
18-09-2025,West Bengal,Birbhum,731302,6,1,0
22-09-2025,West Bengal,Birbhum,731101,1,0,0
22-09-2025,West Bengal,Birbhum,731126,1,0,0
22-09-2025,West Bengal,Birbhum,731222,6,1,0
22-09-2025,West Bengal,Birbhum,731224,2,1,0
22-09-2025,West Bengal,Birbhum,731237,7,2,0
22-09-2025,West Bengal,Birbhum,731240,4,0,0
20-09-2025,West Bengal,Birbhum,731202,1,0,0
20-09-2025,West Bengal,Birbhum,731220,2,0,0
20-09-2025,West Bengal,Birbhum,731224,14,0,0
25-09-2025,West Bengal,Birbhum,731101,1,0,0
25-09-2025,West Bengal,Birbhum,731215,1,0,0
25-09-2025,West Bengal,Birbhum,731301,0,1,0
24-09-2025,West Bengal,Birbhum,713129,1,0,0
24-09-2025,West Bengal,Birbhum,731223,1,0,0
24-09-2025,West Bengal,Birbhum,731238,4,2,0
23-09-2025,West Bengal,Birbhum,731103,0,1,0
23-09-2025,West Bengal,Birbhum,731124,7,0,0
23-09-2025,West Bengal,Birbhum,731213,5,0,0
23-09-2025,West Bengal,Birbhum,731219,4,3,0
23-09-2025,West Bengal,Birbhum,731221,1,0,0
23-09-2025,West Bengal,Birbhum,731222,12,1,0
23-09-2025,West Bengal,Birbhum,731224,1,0,0
23-09-2025,West Bengal,Birbhum,731234,5,0,0
23-09-2025,West Bengal,Birbhum,731238,3,0,0
27-09-2025,West Bengal,Birbhum,731126,1,0,0
27-09-2025,West Bengal,Birbhum,731238,1,0,0
27-09-2025,West Bengal,Birbhum,731240,1,0,0
26-09-2025,West Bengal,Birbhum,731103,1,0,0
26-09-2025,West Bengal,Birbhum,731129,1,0,0
26-09-2025,West Bengal,Birbhum,731204,1,2,0
26-09-2025,West Bengal,Birbhum,731215,1,0,0
26-09-2025,West Bengal,Birbhum,731216,4,1,0
26-09-2025,West Bengal,Birbhum,731233,3,2,0
26-09-2025,West Bengal,Birbhum,731234,4,1,0
26-09-2025,West Bengal,Birbhum,731236,6,0,0
26-09-2025,West Bengal,Birbhum,731237,1,0,0
26-09-2025,West Bengal,Birbhum,731243,7,0,0
26-09-2025,West Bengal,Birbhum,731303,3,0,0
26-10-2025,West Bengal,Birbhum,731220,6,0,0
26-10-2025,West Bengal,Birbhum,731234,2,1,0
26-10-2025,West Bengal,Birbhum,731237,3,1,0
13-10-2025,West Bengal,Birbhum,731221,16,3,0
13-10-2025,West Bengal,Birbhum,731242,1,0,0
16-10-2025,West Bengal,Birbhum,731125,4,2,0
16-10-2025,West Bengal,Birbhum,731213,2,0,0
16-10-2025,West Bengal,Birbhum,731214,5,0,0
16-10-2025,West Bengal,Birbhum,731216,2,0,0
16-10-2025,West Bengal,Birbhum,731222,6,1,0
16-10-2025,West Bengal,Birbhum,731234,14,0,0
16-10-2025,West Bengal,Birbhum,731237,7,1,0
16-10-2025,West Bengal,Birbhum,731240,4,0,0
16-10-2025,West Bengal,Birbhum,731243,5,0,0
16-10-2025,West Bengal,Birbhum,731301,7,0,0
15-10-2025,West Bengal,Birbhum,731215,2,0,0
15-10-2025,West Bengal,Birbhum,731220,14,1,0
15-10-2025,West Bengal,Birbhum,731243,3,0,0
15-10-2025,West Bengal,Birbhum,731244,2,0,0
15-10-2025,West Bengal,Birbhum,731303,10,1,0
17-10-2025,West Bengal,Birbhum,731102,4,1,0
17-10-2025,West Bengal,Birbhum,731104,2,0,0
17-10-2025,West Bengal,Birbhum,731130,0,2,0
17-10-2025,West Bengal,Birbhum,731202,0,1,0
17-10-2025,West Bengal,Birbhum,731222,23,5,0
17-10-2025,West Bengal,Birbhum,731235,1,0,0
17-10-2025,West Bengal,Birbhum,731243,12,1,0
20-10-2025,West Bengal,Birbhum,731101,1,0,0
20-10-2025,West Bengal,Birbhum,731102,1,0,0
20-10-2025,West Bengal,Birbhum,731126,2,0,0
20-10-2025,West Bengal,Birbhum,731133,1,0,0
20-10-2025,West Bengal,Birbhum,731202,3,0,0
20-10-2025,West Bengal,Birbhum,731220,5,0,0
20-10-2025,West Bengal,Birbhum,731222,1,0,0
20-10-2025,West Bengal,Birbhum,731236,4,0,0
20-10-2025,West Bengal,Birbhum,731237,4,0,0
19-10-2025,West Bengal,Birbhum,731102,2,0,0
19-10-2025,West Bengal,Birbhum,731125,8,0,0
19-10-2025,West Bengal,Birbhum,731130,3,1,0
19-10-2025,West Bengal,Birbhum,731214,4,0,0
19-10-2025,West Bengal,Birbhum,731219,28,1,0
19-10-2025,West Bengal,Birbhum,731220,19,2,0
19-10-2025,West Bengal,Birbhum,731235,2,0,0
19-10-2025,West Bengal,Birbhum,731245,5,0,0
19-10-2025,West Bengal,Birbhum,731302,2,0,0
18-10-2025,West Bengal,Birbhum,731101,2,1,0
18-10-2025,West Bengal,Birbhum,731103,3,0,0
18-10-2025,West Bengal,Birbhum,731121,3,0,0
18-10-2025,West Bengal,Birbhum,731124,4,0,0
18-10-2025,West Bengal,Birbhum,731204,5,0,0
18-10-2025,West Bengal,Birbhum,731221,16,0,0
18-10-2025,West Bengal,Birbhum,731224,16,2,0
18-10-2025,West Bengal,Birbhum,731233,5,0,0
18-10-2025,West Bengal,Birbhum,731242,1,0,0
21-10-2025,West Bengal,Birbhum,731201,2,0,0
21-10-2025,West Bengal,Birbhum,731219,1,0,0
21-10-2025,West Bengal,Birbhum,731220,7,1,0
21-10-2025,West Bengal,Birbhum,731222,1,0,0
21-10-2025,West Bengal,Birbhum,731234,2,1,0
21-10-2025,West Bengal,Birbhum,731236,1,0,0
21-10-2025,West Bengal,Birbhum,731238,4,0,0
21-10-2025,West Bengal,Birbhum,731240,1,0,0
21-10-2025,West Bengal,Birbhum,731302,1,0,0
24-10-2025,West Bengal,Birbhum,731104,1,0,0
24-10-2025,West Bengal,Birbhum,731121,5,0,0
24-10-2025,West Bengal,Birbhum,731132,1,2,0
24-10-2025,West Bengal,Birbhum,731213,8,1,0
24-10-2025,West Bengal,Birbhum,731221,5,4,0
24-10-2025,West Bengal,Birbhum,731223,1,0,0
24-10-2025,West Bengal,Birbhum,731224,5,2,0
24-10-2025,West Bengal,Birbhum,731233,1,3,0
24-10-2025,West Bengal,Birbhum,731245,5,0,0
24-10-2025,West Bengal,Birbhum,731302,1,1,0
23-10-2025,West Bengal,Birbhum,731245,1,0,0
25-10-2025,West Bengal,Birbhum,731102,4,0,0
25-10-2025,West Bengal,Birbhum,731121,4,3,0
25-10-2025,West Bengal,Birbhum,731123,2,1,0
25-10-2025,West Bengal,Birbhum,731126,5,1,0
25-10-2025,West Bengal,Birbhum,731204,3,0,0
25-10-2025,West Bengal,Birbhum,731213,1,0,0
25-10-2025,West Bengal,Birbhum,731222,8,2,0
25-10-2025,West Bengal,Birbhum,731244,1,0,0
27-10-2025,West Bengal,Birbhum,731102,1,0,0
27-10-2025,West Bengal,Birbhum,731103,1,0,0
27-10-2025,West Bengal,Birbhum,731204,2,0,0
27-10-2025,West Bengal,Birbhum,731214,0,1,0
27-10-2025,West Bengal,Birbhum,731215,1,0,0
27-10-2025,West Bengal,Birbhum,731216,2,0,0
27-10-2025,West Bengal,Birbhum,731233,1,0,0
27-10-2025,West Bengal,Birbhum,731235,0,1,0
27-10-2025,West Bengal,Birbhum,731244,0,1,0
27-10-2025,West Bengal,Birbhum,731303,1,0,0
28-10-2025,West Bengal,Birbhum,731101,1,0,0
28-10-2025,West Bengal,Birbhum,731126,1,0,0
29-10-2025,West Bengal,Birbhum,713129,1,0,0
29-10-2025,West Bengal,Birbhum,731124,1,0,0
29-10-2025,West Bengal,Birbhum,731244,1,0,0
30-10-2025,West Bengal,Birbhum,731101,6,0,0
30-10-2025,West Bengal,Birbhum,731130,4,1,0
30-10-2025,West Bengal,Birbhum,731133,4,6,0
30-10-2025,West Bengal,Birbhum,731202,1,1,0
30-10-2025,West Bengal,Birbhum,731213,8,1,0
30-10-2025,West Bengal,Birbhum,731215,4,2,0
30-10-2025,West Bengal,Birbhum,731222,16,4,0
30-10-2025,West Bengal,Birbhum,731236,8,1,0
30-10-2025,West Bengal,Birbhum,731238,27,2,0
30-10-2025,West Bengal,Birbhum,731303,16,0,0
02-11-2025,West Bengal,Birbhum,713147,1,0,0
02-11-2025,West Bengal,Birbhum,731103,9,0,0
02-11-2025,West Bengal,Birbhum,731104,2,1,0
02-11-2025,West Bengal,Birbhum,731121,2,1,0
02-11-2025,West Bengal,Birbhum,731123,9,1,0
02-11-2025,West Bengal,Birbhum,731124,8,1,0
02-11-2025,West Bengal,Birbhum,731125,12,0,0
02-11-2025,West Bengal,Birbhum,731132,4,2,0
02-11-2025,West Bengal,Birbhum,731223,1,0,0
02-11-2025,West Bengal,Birbhum,731237,28,4,0
02-11-2025,West Bengal,Birbhum,731240,20,0,0
31-10-2025,West Bengal,Birbhum,731123,3,2,0
31-10-2025,West Bengal,Birbhum,731125,6,2,0
31-10-2025,West Bengal,Birbhum,731132,3,2,0
31-10-2025,West Bengal,Birbhum,731223,3,0,0
31-10-2025,West Bengal,Birbhum,731224,7,2,0
31-10-2025,West Bengal,Birbhum,731244,2,1,0
31-10-2025,West Bengal,Birbhum,731303,3,0,0
01-11-2025,West Bengal,Birbhum,731101,0,1,0
01-11-2025,West Bengal,Birbhum,731124,2,0,0
01-11-2025,West Bengal,Birbhum,731219,4,0,0
01-11-2025,West Bengal,Birbhum,731220,4,0,0
01-11-2025,West Bengal,Birbhum,731237,3,0,0
01-11-2025,West Bengal,Birbhum,731245,1,0,0
12-11-2025,West Bengal,Birbhum,731104,1,0,0
12-11-2025,West Bengal,Birbhum,731129,1,0,0
12-11-2025,West Bengal,Birbhum,731133,2,1,0
12-11-2025,West Bengal,Birbhum,731215,1,1,0
12-11-2025,West Bengal,Birbhum,731219,9,2,0
12-11-2025,West Bengal,Birbhum,731224,5,3,0
12-11-2025,West Bengal,Birbhum,731234,2,0,0
12-11-2025,West Bengal,Birbhum,731244,2,0,0
12-11-2025,West Bengal,Birbhum,731303,3,0,0
10-11-2025,West Bengal,Birbhum,731101,4,0,0
10-11-2025,West Bengal,Birbhum,731103,3,0,0
10-11-2025,West Bengal,Birbhum,731123,11,4,0
10-11-2025,West Bengal,Birbhum,731124,11,0,0
10-11-2025,West Bengal,Birbhum,731213,5,1,0
10-11-2025,West Bengal,Birbhum,731222,9,5,0
10-11-2025,West Bengal,Birbhum,731233,6,0,0
10-11-2025,West Bengal,Birbhum,731238,11,3,0
10-11-2025,West Bengal,Birbhum,731242,7,2,0
10-11-2025,West Bengal,Birbhum,731301,12,0,0
11-11-2025,West Bengal,Birbhum,731102,0,1,0
11-11-2025,West Bengal,Birbhum,731121,5,0,0
11-11-2025,West Bengal,Birbhum,731126,1,0,0
11-11-2025,West Bengal,Birbhum,731127,0,1,0
11-11-2025,West Bengal,Birbhum,731224,17,0,0
11-11-2025,West Bengal,Birbhum,731238,1,0,0
11-11-2025,West Bengal,Birbhum,731243,13,3,0
11-11-2025,West Bengal,Birbhum,731303,5,1,0
16-11-2025,West Bengal,Birbhum,731123,3,3,0
16-11-2025,West Bengal,Birbhum,731130,5,1,0
16-11-2025,West Bengal,Birbhum,731204,8,1,0
16-11-2025,West Bengal,Birbhum,731222,8,1,1
16-11-2025,West Bengal,Birbhum,731240,3,1,0
16-11-2025,West Bengal,Birbhum,731302,3,0,0
15-11-2025,West Bengal,Birbhum,731121,11,1,0
15-11-2025,West Bengal,Birbhum,731125,4,1,0
15-11-2025,West Bengal,Birbhum,731126,3,2,0
15-11-2025,West Bengal,Birbhum,731133,2,0,0
15-11-2025,West Bengal,Birbhum,731213,7,0,0
15-11-2025,West Bengal,Birbhum,731216,3,0,0
15-11-2025,West Bengal,Birbhum,731221,12,3,0
15-11-2025,West Bengal,Birbhum,731224,15,1,0
15-11-2025,West Bengal,Birbhum,731243,14,1,0
15-11-2025,West Bengal,Birbhum,731302,9,0,0
15-11-2025,West Bengal,Birbhum,731303,16,2,0
03-11-2025,West Bengal,Birbhum,731126,2,0,0
03-11-2025,West Bengal,Birbhum,731202,3,0,0
03-11-2025,West Bengal,Birbhum,731214,1,0,0
05-11-2025,West Bengal,Birbhum,731101,2,1,0
05-11-2025,West Bengal,Birbhum,731123,4,0,0
05-11-2025,West Bengal,Birbhum,731125,8,1,0
05-11-2025,West Bengal,Birbhum,731127,1,0,0
05-11-2025,West Bengal,Birbhum,731133,7,0,0
05-11-2025,West Bengal,Birbhum,731215,1,1,0
05-11-2025,West Bengal,Birbhum,731216,5,0,0
05-11-2025,West Bengal,Birbhum,731234,16,2,0
05-11-2025,West Bengal,Birbhum,731245,9,2,0
07-11-2025,West Bengal,Birbhum,731104,2,0,0
07-11-2025,West Bengal,Birbhum,731121,2,0,0
07-11-2025,West Bengal,Birbhum,731124,3,1,0
07-11-2025,West Bengal,Birbhum,731132,1,0,0
07-11-2025,West Bengal,Birbhum,731201,3,2,0
07-11-2025,West Bengal,Birbhum,731213,5,0,0
07-11-2025,West Bengal,Birbhum,731220,18,0,0
07-11-2025,West Bengal,Birbhum,731222,9,0,0
07-11-2025,West Bengal,Birbhum,731236,5,0,0
07-11-2025,West Bengal,Birbhum,731237,11,0,0
07-11-2025,West Bengal,Birbhum,731238,8,0,0
07-11-2025,West Bengal,Birbhum,731240,3,0,0
07-11-2025,West Bengal,Birbhum,731241,0,1,0
07-11-2025,West Bengal,Birbhum,731242,1,0,0
06-11-2025,West Bengal,Birbhum,731124,0,1,0
06-11-2025,West Bengal,Birbhum,731127,2,0,0
06-11-2025,West Bengal,Birbhum,731213,5,1,0
06-11-2025,West Bengal,Birbhum,731215,0,1,0
06-11-2025,West Bengal,Birbhum,731219,8,0,0
06-11-2025,West Bengal,Birbhum,731221,6,1,0
06-11-2025,West Bengal,Birbhum,731222,7,1,0
06-11-2025,West Bengal,Birbhum,731238,13,3,0
06-11-2025,West Bengal,Birbhum,731242,4,0,0
09-11-2025,West Bengal,Birbhum,731102,1,0,0
09-11-2025,West Bengal,Birbhum,731133,2,1,0
09-11-2025,West Bengal,Birbhum,731201,14,1,0
09-11-2025,West Bengal,Birbhum,731213,2,1,0
09-11-2025,West Bengal,Birbhum,731214,9,0,0
09-11-2025,West Bengal,Birbhum,731215,1,0,0
09-11-2025,West Bengal,Birbhum,731234,5,0,0
09-11-2025,West Bengal,Birbhum,731242,4,0,0
09-11-2025,West Bengal,Birbhum,731243,11,3,0
09-11-2025,West Bengal,Birbhum,731301,2,0,0
08-11-2025,West Bengal,Birbhum,731103,2,0,0
08-11-2025,West Bengal,Birbhum,731126,1,0,0
08-11-2025,West Bengal,Birbhum,731236,2,0,0
08-11-2025,West Bengal,Birbhum,731237,14,1,0
08-11-2025,West Bengal,Birbhum,731240,5,1,0
08-11-2025,West Bengal,Birbhum,731243,10,1,0
08-11-2025,West Bengal,Birbhum,731303,1,0,0
14-11-2025,West Bengal,Birbhum,731121,1,0,0
14-11-2025,West Bengal,Birbhum,731124,2,1,0
14-11-2025,West Bengal,Birbhum,731125,3,0,0
14-11-2025,West Bengal,Birbhum,731126,1,0,0
14-11-2025,West Bengal,Birbhum,731303,3,0,0
13-11-2025,West Bengal,Birbhum,731104,2,0,0
13-11-2025,West Bengal,Birbhum,731124,3,2,0
13-11-2025,West Bengal,Birbhum,731126,0,2,0
13-11-2025,West Bengal,Birbhum,731243,11,3,0
13-11-2025,West Bengal,Birbhum,731245,2,0,0
18-11-2025,West Bengal,Birbhum,731103,1,0,0
18-11-2025,West Bengal,Birbhum,731121,4,0,0
18-11-2025,West Bengal,Birbhum,731127,4,1,0
18-11-2025,West Bengal,Birbhum,731133,4,1,0
18-11-2025,West Bengal,Birbhum,731201,13,1,0
18-11-2025,West Bengal,Birbhum,731220,16,2,0
18-11-2025,West Bengal,Birbhum,731236,13,0,0
